StoreID,FranchiseOwner,Region,FiscalWeekKey,FiscalYear,FiscalQuarter,FiscalMonth,WeekOfYear,WeeklyAUV,SSS_Pct,SST_Pct,EBITDA_Pct,AvgTicket,OLO_Pct,ThreePD_Pct,Loyalty_Pct,WeeklyTransactions,AUVTrend_Pct,OpEx_Score,OSAT_Pct,Accuracy_Pct,FBC_Name,RegionalVP,SSS_Dollar,CompTicketCount_PY,CompTicketCount_Change
8049,Keystone Operations,Southeast,24-02-2025,2025,Q1,2,9,40693.81,4.9,3.7,20.3,18.69,35.4,18.4,29.8,2177,-1.4,85,82.2,91.5,Tom Nguyen,Tamara Jones,1994,2088,83
8049,Keystone Operations,Southeast,03-03-2025,2025,Q1,3,10,42399.69,5.2,3.7,21,18.61,37.7,16.1,27.6,2278,3.7,85,82.7,93.4,Tom Nguyen,Tamara Jones,2204.78,2114,81
8049,Keystone Operations,Southeast,10-03-2025,2025,Q1,3,11,43197.08,5.1,2.6,21,18.47,35.9,17.4,27.4,2339,0.9,82,80.6,93.2,Tom Nguyen,Tamara Jones,2203.05,2165,55
8049,Keystone Operations,Southeast,17-03-2025,2025,Q1,3,12,44101.68,4,3.3,20,18.48,37.4,16.2,27.5,2386,-1.6,86,81.2,93.3,Tom Nguyen,Tamara Jones,1764.07,2232,78
8049,Keystone Operations,Southeast,24-03-2025,2025,Q1,3,13,43419.13,4,3.1,20.8,19.04,37.8,18.4,29.9,2280,4.5,86,82.9,91.7,Tom Nguyen,Tamara Jones,1736.77,2240,70
8049,Keystone Operations,Southeast,31-03-2025,2025,Q1,3,14,43015.13,5,3.3,20.9,18.26,34.8,17.2,28.1,2356,2.1,84,81,93.3,Tom Nguyen,Tamara Jones,2150.76,2230,71
8049,Keystone Operations,Southeast,07-04-2025,2025,Q2,4,15,45267.85,5.2,2.6,20.5,18.84,34.8,17.6,27.1,2403,3.7,84,80.9,92,Tom Nguyen,Tamara Jones,2353.93,2316,59
8049,Keystone Operations,Southeast,14-04-2025,2025,Q2,4,16,45708.32,4.3,2.8,21.1,18.63,36,18.1,27.3,2453,4.2,84,81.8,91.3,Tom Nguyen,Tamara Jones,1965.46,2377,75
8049,Keystone Operations,Southeast,21-04-2025,2025,Q2,4,17,43905.54,4.5,3.5,21.1,18.43,34.6,16.6,26.9,2382,0.6,84,79.9,92.6,Tom Nguyen,Tamara Jones,1975.75,2212,78
8049,Keystone Operations,Southeast,28-04-2025,2025,Q2,4,18,44064.9,5.1,3.5,20.9,18.58,35.1,18,30,2372,-1.8,83,82.7,91.7,Tom Nguyen,Tamara Jones,2247.31,2272,90
8049,Keystone Operations,Southeast,05-05-2025,2025,Q2,5,19,45126.61,3.9,3.6,20.7,18.54,35.4,18.3,28.3,2434,0.3,85,83.3,92.4,Tom Nguyen,Tamara Jones,1759.94,2389,94
8049,Keystone Operations,Southeast,12-05-2025,2025,Q2,5,20,46651.47,4.3,3.5,20.8,18.68,37.5,18.4,29.1,2497,-1.5,85,80.1,92.4,Tom Nguyen,Tamara Jones,2006.01,2363,95
8049,Keystone Operations,Southeast,19-05-2025,2025,Q2,5,21,47224.34,4.3,3.6,20.9,18.71,38,16.9,29.1,2524,0.9,85,81.5,91.3,Tom Nguyen,Tamara Jones,2030.65,2342,82
8049,Keystone Operations,Southeast,26-05-2025,2025,Q2,5,22,44885.36,5.3,3.1,20.6,18.31,34.3,17.2,27.5,2451,2.4,83,79.9,92,Tom Nguyen,Tamara Jones,2378.92,2422,82
8049,Keystone Operations,Southeast,02-06-2025,2025,Q2,6,23,48391.04,4.7,3,20.4,18.65,34.8,16.1,28.2,2595,0.7,85,82.6,91.4,Tom Nguyen,Tamara Jones,2274.38,2406,71
8049,Keystone Operations,Southeast,09-06-2025,2025,Q2,6,24,48023.42,4.3,3.5,20,18.3,36,17.7,28.4,2624,-0.6,83,82.7,91.9,Tom Nguyen,Tamara Jones,2065.01,2421,84
8049,Keystone Operations,Southeast,16-06-2025,2025,Q2,6,25,47072.35,4.9,3.5,20.2,18.79,34.8,16.3,27.6,2505,1,85,82.2,93.2,Tom Nguyen,Tamara Jones,2306.55,2346,95
8049,Keystone Operations,Southeast,23-06-2025,2025,Q2,6,26,48332.85,4.3,2.6,21.2,18.31,35.3,17.7,30.2,2640,1.9,85,81.8,91.4,Tom Nguyen,Tamara Jones,2078.31,2569,72
8049,Keystone Operations,Southeast,30-06-2025,2025,Q2,6,27,47419.71,4.7,3.3,20,19,34.4,18,27.6,2496,1.9,83,81.1,92.2,Tom Nguyen,Tamara Jones,2228.73,2451,82
8049,Keystone Operations,Southeast,07-07-2025,2025,Q3,7,28,49461.47,4.7,3,20.5,18.85,37.3,17,28.9,2624,3.8,84,81.1,93.1,Tom Nguyen,Tamara Jones,2324.69,2581,80
8049,Keystone Operations,Southeast,14-07-2025,2025,Q3,7,29,49923.2,4.1,3.3,20.2,18.89,37.9,18,28.9,2643,-0.9,85,80.5,92.4,Tom Nguyen,Tamara Jones,2046.85,2498,88
8049,Keystone Operations,Southeast,21-07-2025,2025,Q3,7,30,48144.57,5.1,3.2,20.4,18.81,34.5,17.2,26.8,2560,4.1,82,81.5,92.8,Tom Nguyen,Tamara Jones,2455.37,2464,87
8049,Keystone Operations,Southeast,28-07-2025,2025,Q3,7,31,48573.42,4.5,3.3,20.8,18.3,37.6,17.8,26.9,2654,-2.4,83,83,92,Tom Nguyen,Tamara Jones,2185.8,2650,86
8049,Keystone Operations,Southeast,04-08-2025,2025,Q3,8,32,50182.5,4.2,3.2,20.4,18.88,36.3,17.4,26.8,2658,0.3,86,80.8,92.1,Tom Nguyen,Tamara Jones,2107.66,2607,78
8049,Keystone Operations,Southeast,11-08-2025,2025,Q3,8,33,50623.21,4.5,2.8,20.5,18.3,34.9,17.4,28.3,2766,-1.7,85,80.2,92,Tom Nguyen,Tamara Jones,2278.04,2716,75
8049,Keystone Operations,Southeast,18-08-2025,2025,Q3,8,34,48677.33,5,2.8,20.2,18.56,37,16.5,28.4,2623,4.4,86,80.1,92.7,Tom Nguyen,Tamara Jones,2433.87,2421,71
8049,Keystone Operations,Southeast,25-08-2025,2025,Q3,8,35,49972.82,4,2.7,20.1,18.91,36.2,16.9,30,2643,3.8,86,82.1,92.4,Tom Nguyen,Tamara Jones,1998.91,2560,65
8049,Keystone Operations,Southeast,01-09-2025,2025,Q3,9,36,45876.19,4.2,3.3,20.8,18.52,35.1,18.1,29.8,2477,1.3,83,79.9,93.7,Tom Nguyen,Tamara Jones,1926.8,2461,74
8049,Keystone Operations,Southeast,08-09-2025,2025,Q3,9,37,47486.22,5,2.9,20.2,18.63,37.6,17.7,28.7,2549,-0.3,85,81.8,91.8,Tom Nguyen,Tamara Jones,2374.31,2534,76
8049,Keystone Operations,Southeast,15-09-2025,2025,Q3,9,38,45862.23,5.3,3.2,20.5,18.51,36.5,16.8,27.6,2478,1,82,82.1,91.5,Tom Nguyen,Tamara Jones,2430.7,2345,77
8049,Keystone Operations,Southeast,22-09-2025,2025,Q3,9,39,46702.68,4,3.4,20.3,19.05,37.4,16.1,27.9,2452,1.6,86,82.3,92.1,Tom Nguyen,Tamara Jones,1868.11,2401,85
8049,Keystone Operations,Southeast,29-09-2025,2025,Q3,9,40,46289.19,4.1,2.7,20.5,18.66,37.7,17,28,2481,4.9,84,80.5,92.7,Tom Nguyen,Tamara Jones,1897.86,2415,65
8049,Keystone Operations,Southeast,06-10-2025,2025,Q4,10,41,45218.59,4.9,2.9,20.1,18.84,36,16.9,29.6,2400,-0.7,83,80.1,93,Tom Nguyen,Tamara Jones,2215.71,2301,76
8049,Keystone Operations,Southeast,13-10-2025,2025,Q4,10,42,46030.66,4.9,3.2,20.4,18.39,37.6,16.9,29.9,2503,3,85,80,91.6,Tom Nguyen,Tamara Jones,2255.5,2345,78
8049,Keystone Operations,Southeast,20-10-2025,2025,Q4,10,43,45350.12,4.4,3.3,21.3,18.47,37.9,17.8,29.6,2455,5.1,84,79.9,93.2,Tom Nguyen,Tamara Jones,1995.41,2315,85
8049,Keystone Operations,Southeast,27-10-2025,2025,Q4,10,44,47286.49,4.8,3.4,20.1,18.85,35.2,16.4,28.4,2509,4.5,82,81.1,93,Tom Nguyen,Tamara Jones,2269.75,2461,81
8049,Keystone Operations,Southeast,03-11-2025,2025,Q4,11,45,44067.77,3.9,2.7,19.9,18.98,35.8,17,28.9,2322,2,85,83.2,93,Tom Nguyen,Tamara Jones,1718.64,2151,56
8049,Keystone Operations,Southeast,10-11-2025,2025,Q4,11,46,45603.44,4.5,2.9,19.8,18.3,36.6,16.3,28.1,2492,3.4,82,83.3,91.5,Tom Nguyen,Tamara Jones,2052.15,2377,70
8049,Keystone Operations,Southeast,17-11-2025,2025,Q4,11,47,45063.73,4.9,3.3,20,18.4,37.3,16.9,30.1,2449,3.3,85,80.5,93,Tom Nguyen,Tamara Jones,2208.12,2446,80
8049,Keystone Operations,Southeast,24-11-2025,2025,Q4,11,48,44493.63,4.4,2.8,21.1,18.83,36.9,18.2,27.6,2363,0.9,86,81,93,Tom Nguyen,Tamara Jones,1957.72,2222,71
8049,Keystone Operations,Southeast,01-12-2025,2025,Q4,12,49,43965.48,4.3,2.6,20,19.04,34.7,17.4,29.4,2309,4.3,83,81.8,92.2,Tom Nguyen,Tamara Jones,1890.52,2214,61
8049,Keystone Operations,Southeast,08-12-2025,2025,Q4,12,50,43485.54,3.9,2.8,20.8,18.67,34.8,18.4,27.6,2329,-2.6,85,80.9,92.3,Tom Nguyen,Tamara Jones,1695.94,2160,63
8049,Keystone Operations,Southeast,15-12-2025,2025,Q4,12,51,43217.38,5.2,2.9,21.1,18.62,36.1,16.7,28.9,2321,-0.5,85,80.4,93.6,Tom Nguyen,Tamara Jones,2247.3,2310,68
8049,Keystone Operations,Southeast,22-12-2025,2025,Q4,12,52,44679.36,4.4,3.1,20.7,18.79,35,17.9,30.1,2378,-0.6,82,81.4,93.3,Tom Nguyen,Tamara Jones,1965.89,2253,75
8049,Keystone Operations,Southeast,29-12-2025,2025,Q4,12,1,43345.08,4.8,3.7,20.5,18.86,36.1,16.5,27.9,2298,1.9,82,81.3,92.7,Tom Nguyen,Tamara Jones,2080.56,2281,81
8049,Keystone Operations,Southeast,05-01-2026,2026,Q1,1,2,40798.43,4.7,3.2,20,19,37,17.6,28.5,2147,2.3,84,80.4,91.8,Tom Nguyen,Tamara Jones,1917.53,2061,75
8049,Keystone Operations,Southeast,12-01-2026,2026,Q1,1,3,40555.09,5,3.7,21.2,18.24,34.4,17.7,28.5,2223,-1.6,84,83.2,92.2,Tom Nguyen,Tamara Jones,2027.75,2075,85
8049,Keystone Operations,Southeast,19-01-2026,2026,Q1,1,4,40616.18,4.5,3.4,21,18.8,34.7,17.2,28.5,2160,0.5,84,80.6,91.7,Tom Nguyen,Tamara Jones,1827.73,2093,76
8049,Keystone Operations,Southeast,26-01-2026,2026,Q1,1,5,41625.27,4.8,3.5,20.6,18.28,34.7,17.8,28.7,2277,1.6,85,81.1,93.7,Tom Nguyen,Tamara Jones,1998.01,2158,76
8049,Keystone Operations,Southeast,02-02-2026,2026,Q1,2,6,42486.82,4.2,3.7,20.7,19.02,34.8,17.8,28.7,2234,1.2,85,80.3,93.7,Tom Nguyen,Tamara Jones,1784.45,2177,77
8049,Keystone Operations,Southeast,09-02-2026,2026,Q1,2,7,42990.43,4,3.1,20.6,18.71,37.9,18,29.5,2298,1.5,83,80.3,92.4,Tom Nguyen,Tamara Jones,1719.62,2191,66
8049,Keystone Operations,Southeast,16-02-2026,2026,Q1,2,8,41270.12,4.5,2.9,21.1,18.4,37.6,16.2,27.7,2243,1.2,82,80.2,91.7,Tom Nguyen,Tamara Jones,1857.16,2065,71
8049,Keystone Operations,Southeast,23-02-2026,2026,Q1,2,9,41124.48,5.2,3.2,20.6,18.47,37.4,17.4,28.3,2227,1.9,83,82.7,93.4,Tom Nguyen,Tamara Jones,2138.47,2125,77
8049,Keystone Operations,Southeast,02-03-2026,2026,Q1,3,10,43587.74,4.9,3.2,21.2,18.95,36.2,17.9,27.8,2300,1.5,82,80,93.5,Tom Nguyen,Tamara Jones,2135.8,2141,74
8049,Keystone Operations,Southeast,09-03-2026,2026,Q1,3,11,42675.2,4.7,2.9,20.4,18.45,35.3,17.5,27,2313,0.2,83,81.9,92.2,Tom Nguyen,Tamara Jones,2005.73,2165,70
8049,Keystone Operations,Southeast,16-03-2026,2026,Q1,3,12,42986.48,3.9,3.5,21.2,18.41,37.7,18.4,27.8,2335,4,86,80.7,92.3,Tom Nguyen,Tamara Jones,1676.47,2294,75
8049,Keystone Operations,Southeast,23-03-2026,2026,Q1,3,13,43230.93,5.3,3.5,21,18.32,35.8,18.5,29.8,2360,-2,85,81.2,92.9,Tom Nguyen,Tamara Jones,2291.24,2343,77
8049,Keystone Operations,Southeast,30-03-2026,2026,Q1,3,14,44767.43,5.1,3,21.3,18.64,37.4,18.2,28.1,2402,0.4,85,82.4,91.5,Tom Nguyen,Tamara Jones,2283.14,2327,79
8049,Keystone Operations,Southeast,06-04-2026,2026,Q2,4,15,45127.04,4.3,3.4,20.2,18.35,37,16.9,27.9,2459,-2.4,82,81.3,92,Tom Nguyen,Tamara Jones,1940.46,2435,91
8049,Keystone Operations,Southeast,13-04-2026,2026,Q2,4,16,44956.71,4.2,3.4,21.1,18.28,35.3,17.4,29.4,2459,0,82,81.3,93,Tom Nguyen,Tamara Jones,1888.18,2329,77
8049,Keystone Operations,Southeast,20-04-2026,2026,Q2,4,17,46200.67,4.5,3.2,19.8,18.82,36.1,16.7,28.3,2455,3.7,82,81.4,91.7,Tom Nguyen,Tamara Jones,2079.03,2295,78
8049,Keystone Operations,Southeast,27-04-2026,2026,Q2,4,18,46359.69,5,3.6,20.3,18.94,36,18.3,29.7,2448,3,85,80.3,91.4,Tom Nguyen,Tamara Jones,2317.98,2407,81
8049,Keystone Operations,Southeast,04-05-2026,2026,Q2,5,19,47382.62,4.4,3.6,20.7,18.74,37.1,16.2,27.4,2528,-2.2,85,82,91.3,Tom Nguyen,Tamara Jones,2084.84,2459,87
8049,Keystone Operations,Southeast,11-05-2026,2026,Q2,5,20,47282.99,3.9,3.6,20.4,18.85,38.1,17,28.5,2508,4,83,81.2,91.3,Tom Nguyen,Tamara Jones,1844.04,2375,93
8049,Keystone Operations,Southeast,18-05-2026,2026,Q2,5,21,46733.79,5.2,2.7,20.1,19,35.4,17.6,27.4,2460,2.4,83,81.1,91.4,Tom Nguyen,Tamara Jones,2430.16,2355,70
8049,Keystone Operations,Southeast,25-05-2026,2026,Q2,5,22,46936.56,4.9,2.8,21.1,18.28,36.4,17.4,28.7,2568,2.9,85,82.3,92.8,Tom Nguyen,Tamara Jones,2299.89,2394,76
8050,Keystone Operations,Southeast,01-01-2024,2024,Q1,1,1,40237.17,5.2,3.1,20.3,18.63,35.7,18.2,28.8,2160,-1.8,85,82.7,92,Tom Nguyen,Tamara Jones,2092.33,1998,62
8050,Keystone Operations,Southeast,08-01-2024,2024,Q1,1,2,40771.67,5.4,3.4,20.5,19.05,38.2,16.8,30.1,2140,-0.9,83,83.4,93.3,Tom Nguyen,Tamara Jones,2201.67,2081,77
8050,Keystone Operations,Southeast,15-01-2024,2024,Q1,1,3,39998.38,4.6,2.7,21.2,19.03,36.3,18.1,28.2,2102,1.1,85,83.4,92.4,Tom Nguyen,Tamara Jones,1839.93,1976,54
8050,Keystone Operations,Southeast,22-01-2024,2024,Q1,1,4,41646.76,4.7,3.6,20.4,18.72,34.9,16.9,28,2225,4.2,83,80.4,93.6,Tom Nguyen,Tamara Jones,1957.4,2142,75
8050,Keystone Operations,Southeast,29-01-2024,2024,Q1,1,5,41105.84,5.2,3.6,21.4,18.83,35.8,18.3,29.2,2183,5,83,83.5,93.4,Tom Nguyen,Tamara Jones,2137.5,2150,82
8050,Keystone Operations,Southeast,05-02-2024,2024,Q1,2,6,39852.36,5.2,3.2,21,18.4,38.5,18,27.1,2166,0.8,84,82.7,92.2,Tom Nguyen,Tamara Jones,2072.32,2017,68
8050,Keystone Operations,Southeast,12-02-2024,2024,Q1,2,7,42042.09,4.4,3,20.2,18.39,34.8,18.2,30.1,2286,1.9,86,80.4,91.6,Tom Nguyen,Tamara Jones,1849.85,2244,66
8050,Keystone Operations,Southeast,19-02-2024,2024,Q1,2,8,41554.74,4.8,3.1,20.7,18.7,37.3,17.6,28.4,2222,4.4,84,81.8,92.1,Tom Nguyen,Tamara Jones,1994.63,2156,62
8050,Keystone Operations,Southeast,26-02-2024,2024,Q1,2,9,40043.69,4.8,3.6,20.4,19.05,35.3,18.4,29.9,2102,1.4,84,82.1,93.8,Tom Nguyen,Tamara Jones,1922.1,2036,70
8050,Keystone Operations,Southeast,04-03-2024,2024,Q1,3,10,43586.31,5.2,3.1,21.2,18.87,36.6,18.6,28.4,2310,-1.3,85,83.5,93,Tom Nguyen,Tamara Jones,2266.49,2278,69
8050,Keystone Operations,Southeast,11-03-2024,2024,Q1,3,11,42851.2,5,2.7,20.5,19.14,37.9,17.6,28.9,2239,5.4,86,80.9,93.2,Tom Nguyen,Tamara Jones,2142.56,2110,64
8050,Keystone Operations,Southeast,18-03-2024,2024,Q1,3,12,42394.74,5.2,3.7,20.7,18.42,35.1,17.4,27.4,2302,5,85,81.6,92.5,Tom Nguyen,Tamara Jones,2204.53,2127,83
8050,Keystone Operations,Southeast,25-03-2024,2024,Q1,3,13,42797.43,4.8,2.8,20.6,18.77,35.1,16.7,27.9,2280,-0.2,85,80.7,93.9,Tom Nguyen,Tamara Jones,2054.28,2165,61
8050,Keystone Operations,Southeast,01-04-2024,2024,Q2,4,14,44620.62,5,3.8,21.5,19.07,36.8,18.6,30.1,2340,3.5,84,81.1,93.6,Tom Nguyen,Tamara Jones,2231.03,2323,93
8050,Keystone Operations,Southeast,08-04-2024,2024,Q2,4,15,44582.9,4.4,3.3,20.2,19.08,36.2,17,28.2,2337,5,85,81.6,93,Tom Nguyen,Tamara Jones,1961.65,2161,80
8050,Keystone Operations,Southeast,15-04-2024,2024,Q2,4,16,44126.45,4.4,3.4,20.6,19.11,38.5,17.6,28.7,2309,-2.4,84,80.4,91.6,Tom Nguyen,Tamara Jones,1941.56,2221,84
8050,Keystone Operations,Southeast,22-04-2024,2024,Q2,4,17,44213.89,5.3,3.6,20.5,18.42,34.7,17.7,27.1,2400,2.9,84,82.3,93,Tom Nguyen,Tamara Jones,2343.34,2268,87
8050,Keystone Operations,Southeast,29-04-2024,2024,Q2,4,18,43388.57,4.2,2.8,20.5,18.71,37.4,17.9,29.3,2319,-1.3,87,81,92.8,Tom Nguyen,Tamara Jones,1822.32,2226,64
8050,Keystone Operations,Southeast,06-05-2024,2024,Q2,5,19,45124.86,5,2.9,20.2,18.46,38.5,17.9,29.8,2444,5.2,85,81,93.6,Tom Nguyen,Tamara Jones,2256.24,2337,66
8050,Keystone Operations,Southeast,13-05-2024,2024,Q2,5,20,46433.83,4.5,3.7,21,18.99,36.4,18.2,28.3,2445,3.6,83,80.4,93,Tom Nguyen,Tamara Jones,2089.52,2397,89
8050,Keystone Operations,Southeast,20-05-2024,2024,Q2,5,21,44281.58,5.2,3.5,20.9,18.62,37.3,18.7,27.2,2378,4,86,81.2,92.5,Tom Nguyen,Tamara Jones,2302.64,2370,79
8050,Keystone Operations,Southeast,27-05-2024,2024,Q2,5,22,45043.26,4.2,3.6,21.4,18.51,37.5,18.5,28.8,2433,3.6,83,81,91.6,Tom Nguyen,Tamara Jones,1891.82,2371,95
8050,Keystone Operations,Southeast,03-06-2024,2024,Q2,6,23,49001.95,4.7,3.2,20.2,18.85,37.6,17.9,27.4,2600,1.8,83,81.3,93.9,Tom Nguyen,Tamara Jones,2303.09,2529,89
8050,Keystone Operations,Southeast,10-06-2024,2024,Q2,6,24,48282.36,4.6,3.2,20.7,19,34.7,17.2,30.2,2541,3.2,83,82.5,92.2,Tom Nguyen,Tamara Jones,2220.99,2505,79
8050,Keystone Operations,Southeast,17-06-2024,2024,Q2,6,25,47136.51,4.3,3.7,21.5,19.03,35.7,17.3,30.1,2477,2.1,86,81.7,91.9,Tom Nguyen,Tamara Jones,2026.87,2397,85
8050,Keystone Operations,Southeast,24-06-2024,2024,Q2,6,26,46668.86,5.5,3.4,20.9,18.61,36.4,17.9,27.5,2508,4.5,84,80.4,92.8,Tom Nguyen,Tamara Jones,2566.79,2414,80
8050,Keystone Operations,Southeast,01-07-2024,2024,Q3,7,27,47279.22,5.4,3.3,20.1,18.9,38.1,18.6,27.1,2502,4.7,86,82,92.7,Tom Nguyen,Tamara Jones,2553.08,2450,83
8050,Keystone Operations,Southeast,08-07-2024,2024,Q3,7,28,49716.52,5.5,3.8,20.5,19.17,38.3,18.5,29.4,2593,-0.1,84,80.6,92.7,Tom Nguyen,Tamara Jones,2734.41,2470,93
8050,Keystone Operations,Southeast,15-07-2024,2024,Q3,7,29,48568.47,4.6,3,20.1,18.88,36.3,17,29.3,2572,-0.3,84,81,92.6,Tom Nguyen,Tamara Jones,2234.15,2571,70
8050,Keystone Operations,Southeast,22-07-2024,2024,Q3,7,30,47336.81,5.3,2.9,21.2,18.77,37.7,16.3,30.2,2522,-1.4,85,82.6,93.8,Tom Nguyen,Tamara Jones,2508.85,2329,69
8050,Keystone Operations,Southeast,29-07-2024,2024,Q3,7,31,48756.91,4.8,3,20.6,19.01,36.6,18.1,30.3,2565,2.5,86,80.6,94,Tom Nguyen,Tamara Jones,2340.33,2559,84
8050,Keystone Operations,Southeast,05-08-2024,2024,Q3,8,32,48170.8,5.4,2.9,20.1,18.57,37.5,16.3,30.4,2594,3.2,84,82.6,91.7,Tom Nguyen,Tamara Jones,2601.22,2522,80
8050,Keystone Operations,Southeast,12-08-2024,2024,Q3,8,33,49695.36,4.7,3.6,21.2,19.15,36.6,17.4,29.2,2595,-0.8,85,82.7,91.6,Tom Nguyen,Tamara Jones,2335.68,2431,102
8050,Keystone Operations,Southeast,19-08-2024,2024,Q3,8,34,49981.13,4.2,2.7,20.4,18.43,37.8,16.5,29.3,2712,-0.8,84,82.9,93.2,Tom Nguyen,Tamara Jones,2099.21,2526,67
8050,Keystone Operations,Southeast,26-08-2024,2024,Q3,8,35,47821.02,4.7,3.1,20.7,18.61,36.4,17.1,30.4,2570,1.7,83,81.4,93,Tom Nguyen,Tamara Jones,2247.59,2387,80
8050,Keystone Operations,Southeast,02-09-2024,2024,Q3,9,36,46974.51,4.3,2.8,20.3,19.11,36.6,16.5,27.7,2458,-2.3,86,80.5,92.8,Tom Nguyen,Tamara Jones,2019.9,2414,66
8050,Keystone Operations,Southeast,09-09-2024,2024,Q3,9,37,46100.34,4.9,2.7,20.5,18.84,35.2,18.8,27.1,2447,-2.2,84,83.6,92.3,Tom Nguyen,Tamara Jones,2258.92,2442,65
8050,Keystone Operations,Southeast,16-09-2024,2024,Q3,9,38,46057.94,4.4,3.4,21,18.51,35.8,17.7,30.1,2488,5.4,83,81.2,93.7,Tom Nguyen,Tamara Jones,2026.55,2318,84
8050,Keystone Operations,Southeast,23-09-2024,2024,Q3,9,39,46567.26,5.1,2.8,21,18.81,37.4,18.3,27.1,2476,3.5,84,80.8,92.9,Tom Nguyen,Tamara Jones,2374.93,2412,73
8050,Keystone Operations,Southeast,30-09-2024,2024,Q3,9,40,46781.19,5,2.8,21.2,18.57,34.7,18,27.8,2519,-1.8,86,80.7,93.8,Tom Nguyen,Tamara Jones,2339.06,2409,71
8050,Keystone Operations,Southeast,07-10-2024,2024,Q4,10,41,45494.18,4.1,3.1,21.1,18.94,35.8,18.6,28.6,2402,3.4,86,82.3,91.7,Tom Nguyen,Tamara Jones,1865.26,2261,76
8050,Keystone Operations,Southeast,14-10-2024,2024,Q4,10,42,44615.82,4.8,3,20.2,18.61,36.2,18,30.2,2397,3.7,85,82,91.8,Tom Nguyen,Tamara Jones,2141.56,2394,65
8050,Keystone Operations,Southeast,21-10-2024,2024,Q4,10,43,46495.01,4.1,3.1,21.5,18.76,38.1,16.8,30.1,2478,1.3,85,81.9,93.4,Tom Nguyen,Tamara Jones,1906.3,2455,77
8050,Keystone Operations,Southeast,28-10-2024,2024,Q4,10,44,45679.66,4.8,3.5,21.5,18.52,37.9,16.6,27.2,2467,4.6,86,82,94,Tom Nguyen,Tamara Jones,2192.62,2319,94
8050,Keystone Operations,Southeast,04-11-2024,2024,Q4,11,45,45027.64,5,2.9,21.4,19.05,36.1,18.3,28.6,2364,-1.5,84,82.9,92.1,Tom Nguyen,Tamara Jones,2251.38,2266,66
8050,Keystone Operations,Southeast,11-11-2024,2024,Q4,11,46,44371.55,4.1,3.7,20.9,19.15,36.4,18.3,28.4,2317,0.3,85,83.2,92.1,Tom Nguyen,Tamara Jones,1819.23,2165,81
8050,Keystone Operations,Southeast,18-11-2024,2024,Q4,11,47,44359.8,4.4,3.2,20.2,18.71,34.7,16.8,28.2,2371,1,86,83.3,93.8,Tom Nguyen,Tamara Jones,1951.83,2339,77
8050,Keystone Operations,Southeast,25-11-2024,2024,Q4,11,48,44373.74,5.4,2.8,20.9,18.81,36.5,17.2,29,2359,-1,85,81.1,93.7,Tom Nguyen,Tamara Jones,2396.18,2342,62
8050,Keystone Operations,Southeast,02-12-2024,2024,Q4,12,49,44426.37,4.3,3.2,21.4,18.91,36.4,16.4,27.6,2349,2.5,84,80.6,91.8,Tom Nguyen,Tamara Jones,1910.33,2183,67
8050,Keystone Operations,Southeast,09-12-2024,2024,Q4,12,50,42469.94,4.1,3.4,20.4,19.02,35.8,16.8,27.4,2233,1.5,84,83.1,93,Tom Nguyen,Tamara Jones,1741.27,2145,83
8050,Keystone Operations,Southeast,16-12-2024,2024,Q4,12,51,43776.01,4.8,3.4,20.1,18.45,36.8,16.9,29.7,2373,1.2,83,83.7,92.4,Tom Nguyen,Tamara Jones,2101.25,2315,77
8050,Keystone Operations,Southeast,23-12-2024,2024,Q4,12,52,44206.44,5.4,3.7,20.9,18.44,38.2,18,28.8,2397,1.7,85,81.5,92.6,Tom Nguyen,Tamara Jones,2387.15,2373,93
8050,Keystone Operations,Southeast,30-12-2024,2024,Q4,12,1,42239.39,5.4,3.2,20.7,18.98,36.5,18.7,27.8,2225,4.3,84,82.1,93.1,Tom Nguyen,Tamara Jones,2280.93,2049,75
8050,Keystone Operations,Southeast,06-01-2025,2025,Q1,1,2,41534.8,4,3,20.9,18.52,38.1,16.9,27.7,2243,5.3,84,81.2,91.8,Tom Nguyen,Tamara Jones,1661.39,2117,62
8050,Keystone Operations,Southeast,13-01-2025,2025,Q1,1,3,42189.55,5.2,3,20.5,18.43,36.2,18,27.3,2289,1.2,83,82.4,93.2,Tom Nguyen,Tamara Jones,2193.86,2147,68
8050,Keystone Operations,Southeast,20-01-2025,2025,Q1,1,4,41108.19,5.2,3.1,21.1,18.8,35.6,17.7,30.3,2187,3.2,85,80.5,92.5,Tom Nguyen,Tamara Jones,2137.63,2086,64
8050,Keystone Operations,Southeast,27-01-2025,2025,Q1,1,5,41016.9,4.7,2.8,20.8,18.42,35.4,16.7,28.7,2227,-0.2,83,81.2,92,Tom Nguyen,Tamara Jones,1927.79,2079,65
8050,Keystone Operations,Southeast,03-02-2025,2025,Q1,2,6,41634.76,5.2,2.9,20.5,19.1,36.5,16.9,27.6,2180,5.2,85,83.4,93,Tom Nguyen,Tamara Jones,2165.01,2178,66
8050,Keystone Operations,Southeast,10-02-2025,2025,Q1,2,7,42611.87,4.2,3.3,20.9,19.05,35.1,16.3,29.8,2237,2.2,84,80.4,92.8,Tom Nguyen,Tamara Jones,1789.7,2111,70
8050,Keystone Operations,Southeast,17-02-2025,2025,Q1,2,8,42459.69,4,3.6,20.3,18.83,36.1,17.3,27.5,2255,1.7,83,83.6,91.6,Tom Nguyen,Tamara Jones,1698.39,2113,75
